"id","address","latitude","longitude"
3442,"100 W 4TH ST",34.048329,-118.247638
3443,"101 E 4TH ST",34.047704,-118.246609
3444,"101 E 4TH ST",34.047837,-118.246764
3445,"101 E 4TH ST",34.047548,-118.246428
3446,"100 E 4TH ST",34.047607,-118.246693
3447,"100 E 4TH ST",34.047518,-118.246594
3448,"100 E 4TH ST",34.047744,-118.246852
3449,"100 E 4TH ST",34.047831,-118.24695
3450,"101 E 4TH ST",34.047985,-118.24693
3451,"101 E 4TH ST",34.048024,-118.246976
3452,"401 S LOS ANGELES ST",34.047172,-118.246458
3453,"401 S LOS ANGELES ST",34.04658,-118.247192
3454,"400 S LOS ANGELES ST",34.046921,-118.246488
3455,"400 S LOS ANGELES ST",34.046886,-118.246538
3456,"400 S LOS ANGELES ST",34.046966,-118.246421
3457,"301 S LOS ANGELES ST",34.047579,-118.245864
3458,"301 S LOS ANGELES ST",34.047658,-118.245745
3459,"301 S LOS ANGELES ST",34.047459,-118.246041
3460,"300 S LOS ANGELES ST",34.047332,-118.245901
3461,"300 S LOS ANGELES ST",34.047408,-118.245784
3462,"300 S LOS ANGELES ST",34.04762,-118.245476
3463,"301 S LOS ANGELES ST",34.047986,-118.245374
3464,"301 S LOS ANGELES ST",34.048227,-118.245144
3465,"301 S LOS ANGELES ST",34.048165,-118.245203
3466,"300 S LOS ANGELES ST",34.047951,-118.24514
3467,"300 S LOS ANGELES ST",34.047988,-118.245104
3468,"101 E 3RD ST",34.04886,-118.245182
3469,"101 E 3RD ST",34.048783,-118.245056
3470,"200 E 3RD ST",34.04827,-118.244483
3471,"201 S LOS ANGELES ST",34.049249,-118.244245
3472,"201 S LOS ANGELES ST",34.049607,-118.243976
3473,"201 S LOS ANGELES ST",34.049834,-118.2438
3474,"201 S LOS ANGELES ST",34.049935,-118.243724
3475,"201 S LOS ANGELES ST",34.050093,-118.243602
3476,"201 S LOS ANGELES ST",34.050044,-118.24364
3477,"200 S LOS ANGELES ST",34.048728,-118.244392
3478,"200 S LOS ANGELES ST",34.048773,-118.244359
3479,"200 E 1ST ST",34.050811,-118.241628
3480,"200 E 1ST ST",34.050724,-118.241507
3481,"101 S SAN PEDRO ST",34.050125,-118.241225
3482,"101 S SAN PEDRO ST",34.050065,-118.241276
3483,"100 S SAN PEDRO ST",34.049949,-118.241113
3484,"100 S SAN PEDRO ST",34.050046,-118.241026
3485,"100 S SAN PEDRO ST",34.049488,-118.241452
3486,"100 S SAN PEDRO ST",34.049695,-118.241298
3487,"100 S SAN PEDRO ST",34.049595,-118.241378
3488,"300 E 1ST ST",34.04941,-118.23965
3489,"301 E 1ST ST",34.049511,-118.239467
3490,"301 E 1ST ST",34.049596,-118.239585
3491,"301 E 1ST ST",34.049641,-118.239654
3492,"301 E 1ST ST",34.049901,-118.240032
3493,"301 E 1ST ST",34.050015,-118.240198
3494,"301 E 1ST ST",34.049983,-118.24015
3495,"301 E 1ST ST",34.050145,-118.240389
3496,"401 E 2ND ST",34.04754,-118.238935
3497,"400 E 2ND ST",34.047369,-118.238917
3498,"400 E 2ND ST",34.047247,-118.23873
3499,"301 E 2ND ST",34.048261,-118.240031
3500,"301 E 2ND ST",34.048307,-118.240101
3501,"301 E 2ND ST",34.048154,-118.239868
3502,"301 E 2ND ST",34.048103,-118.239791
3503,"301 E 2ND ST",34.047992,-118.239623
3504,"301 E 2ND ST",34.048615,-118.240558
3505,"301 E 2ND ST",34.04896,-118.241083
3506,"301 E 2ND ST",34.049042,-118.241206
3507,"301 E 2ND ST",34.049125,-118.241335
3508,"200 S SAN PEDRO ST",34.047608,-118.24226
3509,"200 S SAN PEDRO ST",34.047857,-118.242169
3510,"200 S SAN PEDRO ST",34.047985,-118.242123
3511,"200 S SAN PEDRO ST",34.048121,-118.242074
3512,"201 S SAN PEDRO ST",34.047603,-118.242516
3513,"201 S SAN PEDRO ST",34.048022,-118.242366
3514,"201 S SAN PEDRO ST",34.047911,-118.242406
3515,"201 S SAN PEDRO ST",34.048284,-118.242272
3516,"201 S SAN PEDRO ST",34.048967,-118.241998
3517,"200 S SAN PEDRO ST",34.048672,-118.24187
3518,"200 S SAN PEDRO ST",34.048818,-118.241807
3519,"601 E 3RD ST",34.04599,-118.238973
3520,"601 E 3RD ST",34.046013,-118.239033
3521,"600 E 3RD ST",34.045867,-118.239214
3522,"600 E 3RD ST",34.045796,-118.239029
3523,"600 E 3RD ST",34.045741,-118.238886
3524,"600 E 3RD ST",34.045688,-118.238748
3525,"600 E 3RD ST",34.045635,-118.238611
3526,"600 E 3RD ST",34.045584,-118.238476
3527,"200 S CENTRAL AVE",34.04629,-118.23941
3528,"200 S CENTRAL AVE",34.046475,-118.239385
3529,"200 S CENTRAL AVE",34.046965,-118.23933
3530,"200 S CENTRAL AVE",34.047089,-118.239313
3531,"200 S CENTRAL AVE",34.047218,-118.239299
3532,"201 S CENTRAL AVE",34.04651,-118.239627
3533,"201 S CENTRAL AVE",34.046644,-118.239612
3534,"201 S CENTRAL AVE",34.047027,-118.239566
3535,"201 S CENTRAL AVE",34.047335,-118.23953
3536,"201 S CENTRAL AVE",34.047201,-118.239543
3537,"501 E 3RD ST",34.046352,-118.239925
3538,"501 E 3RD ST",34.046373,-118.239981
3539,"401 E 3RD ST",34.046483,-118.240266
3540,"401 E 3RD ST",34.04646,-118.240209
3541,"401 E 3RD ST",34.04665,-118.240706
3542,"401 E 3RD ST",34.046705,-118.240851
3543,"401 E 3RD ST",34.046915,-118.241349
3544,"400 E 3RD ST",34.046743,-118.241452
3545,"400 E 3RD ST",34.046802,-118.241585
3546,"400 E 3RD ST",34.047063,-118.242185
3547,"400 E 3RD ST",34.04697,-118.241968
3548,"401 BOYD ST",34.046539,-118.24245
3549,"401 BOYD ST",34.046464,-118.242327
3550,"400 BOYD ST",34.046038,-118.241904
3551,"400 BOYD ST",34.046083,-118.241974
3552,"400 BOYD ST",34.046425,-118.242522
3553,"400 BOYD ST",34.046302,-118.242324
3554,"301 OMAR AVE",34.04625,-118.241535
3555,"301 OMAR AVE",34.04635,-118.241447
3556,"301 OMAR AVE",34.046444,-118.241361
3557,"300 OMAR AVE",34.046469,-118.241159
3558,"300 OMAR AVE",34.046254,-118.24135
3559,"300 OMAR AVE",34.046104,-118.241487
3560,"300 OMAR AVE",34.045764,-118.241793
3561,"300 OMAR AVE",34.04554,-118.241993
3562,"300 OMAR AVE",34.045597,-118.241943
3563,"301 OMAR AVE",34.045621,-118.2421
3564,"301 S CENTRAL AVE",34.045178,-118.239747
3565,"301 S CENTRAL AVE",34.04505,-118.239754
3566,"301 S CENTRAL AVE",34.044788,-118.23977
3567,"300 S CENTRAL AVE",34.043945,-118.239569
3568,"300 S CENTRAL AVE",34.044082,-118.23956
3569,"300 S CENTRAL AVE",34.044659,-118.239513
3570,"300 S CENTRAL AVE",34.044788,-118.239507
3571,"300 S CENTRAL AVE",34.045021,-118.239492
3572,"300 S CENTRAL AVE",34.04524,-118.239479
3573,"300 S CENTRAL AVE",34.045545,-118.239458
3574,"300 S CENTRAL AVE",34.045671,-118.23945
3575,"300 S CENTRAL AVE",34.045793,-118.239444
3576,"501 S CENTRAL AVE",34.04157,-118.239974
3577,"501 S CERES AVE",34.041239,-118.240182
3578,"501 S CERES AVE",34.041136,-118.240273
3579,"501 S CERES AVE",34.040978,-118.240415
3580,"501 S CERES AVE",34.040239,-118.241077
3581,"501 S CERES AVE",34.040345,-118.240984
3582,"501 S CERES AVE",34.040546,-118.240803
3583,"500 S CERES AVE",34.040022,-118.241092
3584,"500 S CERES AVE",34.040987,-118.240227
3585,"500 S CERES AVE",34.041095,-118.24013
3586,"500 S CERES AVE",34.040801,-118.240396
3587,"500 S CERES AVE",34.040685,-118.2405
3588,"500 S CERES AVE",34.040402,-118.240754
3589,"901 E 6TH ST",34.039578,-118.240769
3590,"901 E 6TH ST",34.039401,-118.240467
3591,"901 E 6TH ST",34.039331,-118.240343
3592,"901 E 6TH ST",34.03926,-118.240218
3593,"1101 E 6TH ST",34.038453,-118.238765
3594,"1101 E 6TH ST",34.03856,-118.238948
3595,"1101 E 6TH ST",34.038634,-118.23908
3596,"601 S CENTRAL AVE",34.03724,-118.240849
3597,"601 S CENTRAL AVE",34.037183,-118.240908
3598,"600 S CENTRAL AVE",34.037217,-118.240618
3599,"600 S CENTRAL AVE",34.03707,-118.240767
3600,"600 S CENTRAL AVE",34.036973,-118.240865
3601,"801 S CENTRAL AVE",34.033222,-118.243594
3602,"901 S CENTRAL AVE",34.03169,-118.244484
3603,"1001 S CENTRAL AVE",34.031213,-118.244758
3604,"1100 S CENTRAL AVE",34.030716,-118.244828
3605,"1000 S CENTRAL AVE",34.031175,-118.244521
3606,"1000 S CENTRAL AVE",34.031336,-118.244425
3607,"1000 S CENTRAL AVE",34.031451,-118.244358
3608,"1201 S PALOMA ST",34.030522,-118.24834
3609,"1201 S PALOMA ST",34.030637,-118.248256
3610,"1201 S PALOMA ST",34.03096,-118.248025
3611,"1201 S PALOMA ST",34.031072,-118.247945
3612,"1200 S PALOMA ST",34.030622,-118.2481
3613,"1200 S PALOMA ST",34.030827,-118.247954
3614,"1200 S PALOMA ST",34.030934,-118.247876
3615,"1200 S PALOMA ST",34.031043,-118.247798
3616,"1301 S PALOMA ST",34.030174,-118.248589
3617,"1301 S PALOMA ST",34.030068,-118.248666
3618,"1300 S PALOMA ST",34.029986,-118.248557
3619,"1300 S PALOMA ST",34.030169,-118.248426
3620,"1101 E PICO BLVD",34.029532,-118.246287
3621,"1101 E PICO BLVD",34.029667,-118.246607
3622,"1101 E PICO BLVD",34.02959,-118.246417
3623,"1100 E PICO BLVD",34.030186,-118.248135
3624,"1100 E PICO BLVD",34.030125,-118.247998
3625,"1100 E PICO BLVD",34.030066,-118.247861
3626,"1100 E PICO BLVD",34.029883,-118.24743
3627,"1100 E PICO BLVD",34.029942,-118.247568
3628,"1100 E PICO BLVD",34.029656,-118.246891
3629,"1100 E PICO BLVD",34.029594,-118.24675
3630,"1100 E PICO BLVD",34.029452,-118.246417
3631,"1100 E PICO BLVD",34.029478,-118.246478
3632,"1101 S CROCKER ST",34.033806,-118.251188
3633,"901 S CROCKER ST",34.035944,-118.249629
3634,"901 S CROCKER ST",34.036053,-118.24955
3635,"901 S CROCKER ST",34.036165,-118.249468
3636,"1501 S SAN PEDRO ST",34.030377,-118.255759
3637,"1501 S SAN PEDRO ST",34.030271,-118.255828
3638,"1501 S SAN PEDRO ST",34.030494,-118.255679
3639,"1501 S SAN PEDRO ST",34.030607,-118.255602
3640,"1500 S SAN PEDRO ST",34.030256,-118.255591
3641,"1400 S SAN PEDRO ST",34.030958,-118.255083
3642,"1400 S SAN PEDRO ST",34.030849,-118.255157
3643,"1400 S SAN PEDRO ST",34.030802,-118.255189
3644,"1401 S SAN PEDRO ST",34.031006,-118.255329
3645,"1401 S SAN PEDRO ST",34.030958,-118.255362
3646,"1101 S SAN PEDRO ST",34.034477,-118.252878
3647,"800 E 10TH ST",34.03403,-118.249447
3648,"800 E 10TH ST",34.033967,-118.249317
3649,"800 E 10TH ST",34.033823,-118.249024
3650,"700 E 10TH ST",34.034477,-118.250356
3651,"700 E 10TH ST",34.034412,-118.250222
3652,"700 E 10TH ST",34.034318,-118.250031
3653,"700 E 10TH ST",34.034254,-118.249899
3654,"801 E 10TH ST",34.033972,-118.249006
3655,"801 E 10TH ST",34.034088,-118.249248
3656,"751 E 10TH ST",34.034363,-118.249799
3657,"751 E 10TH ST",34.034433,-118.249935
3658,"751 E 10TH ST",34.034499,-118.250073
3659,"751 E 10TH ST",34.034566,-118.250209
3660,"500 E 11TH ST",34.036015,-118.253507
3661,"500 E 11TH ST",34.035937,-118.253388
3662,"500 E 11TH ST",34.036173,-118.253744
3663,"500 E 11TH ST",34.036281,-118.253912
3664,"501 E 11TH ST",34.036397,-118.253864
3665,"501 W OLYMPIC BL",34.043412,-118.26105
3666,"501 W OLYMPIC BL",34.04352,-118.261217
3667,"501 W OLYMPIC BL",34.043565,-118.26129
3668,"501 W OLYMPIC BL",34.043644,-118.261409
3669,"601 W OLYMPIC BL",34.044077,-118.262082
3670,"601 W OLYMPIC BL",34.043932,-118.261854
3671,"300 W OLYMPIC BL",34.041797,-118.258903
3672,"200 W OLYMPIC BL",34.041068,-118.257776
3673,"101 W OLYMPIC BL",34.040848,-118.2571
3674,"101 W OLYMPIC BL",34.040735,-118.256925
3675,"100 E OLYMPIC BL",34.03966,-118.256109
3676,"101 E OLYMPIC BL",34.039861,-118.255943
3677,"101 E OLYMPIC BL",34.039965,-118.25604
3678,"101 E OLYMPIC BL",34.040024,-118.256094
3679,"101 E OLYMPIC BL",34.040331,-118.256388
3680,"101 E OLYMPIC BL",34.040273,-118.256328
3681,"101 E OLYMPIC BL",34.040128,-118.25619
3682,"1300 S BROADWAY",34.036451,-118.261604
3683,"1300 S BROADWAY",34.0366,-118.261482
3684,"1301 S BROADWAY",34.035771,-118.262387
3685,"1301 S BROADWAY",34.035815,-118.262352
3686,"1300 S BROADWAY",34.035649,-118.262251
3687,"1300 S BROADWAY",34.035755,-118.262166
3688,"1300 S BROADWAY",34.035865,-118.262076
3689,"1300 S BROADWAY",34.035973,-118.26199
3690,"1401 S BROADWAY",34.03509,-118.262941
3691,"1401 S BROADWAY",34.035197,-118.262854
3692,"1400 S BROADWAY",34.035008,-118.262771
3693,"1501 S MAIN ST",34.034151,-118.262279
3694,"1500 S MAIN ST",34.034111,-118.262028
3695,"1600 S LOS ANGELES ST",34.03268,-118.261694
3696,"1600 S LOS ANGELES ST",34.032621,-118.261742
3697,"1601 S LOS ANGELES ST",34.032852,-118.261791
3698,"1601 S LOS ANGELES ST",34.032746,-118.261879
3699,"1601 S LOS ANGELES ST",34.032647,-118.261957
3700,"301 E 16TH ST",34.031981,-118.259555
3701,"301 E 16TH ST",34.032134,-118.259828
3702,"301 E 16TH ST",34.032268,-118.260068
3703,"301 E 16TH ST",34.032339,-118.260194
3704,"300 E 16TH ST",34.031894,-118.259656
3705,"300 E 16TH ST",34.032127,-118.260068
3706,"300 E 16TH ST",34.032053,-118.259941
3707,"300 E 16TH ST",34.032236,-118.260267
3708,"201 E 16TH ST",34.032643,-118.260733
3709,"201 E 16TH ST",34.032673,-118.260785
3710,"201 E 16TH ST",34.032573,-118.260609
3711,"200 E 16TH ST",34.032473,-118.260685
3712,"200 E 16TH ST",34.032629,-118.260967
3713,"200 E 16TH ST",34.032558,-118.260843
3714,"201 E 16TH ST",34.03294,-118.261258
3715,"201 E 16TH ST",34.032842,-118.261083
3716,"101 E 16TH ST",34.033474,-118.262211
3717,"101 E 16TH ST",34.033242,-118.261797
3718,"100 E 16TH ST",34.033391,-118.262323
3719,"100 E 16TH ST",34.033194,-118.261965
3720,"100 E 16TH ST",34.033121,-118.261839
3721,"200 E 16TH ST",34.032659,-118.261019
3722,"1701 S OLIVE ST",34.034298,-118.266241
3723,"1701 S OLIVE ST",34.034132,-118.266366
3724,"1701 S OLIVE ST",34.033984,-118.266473
3725,"1701 S OLIVE ST",34.034237,-118.26629
3726,"200 W 18TH ST",34.033792,-118.266752
3727,"200 W 18TH ST",34.033387,-118.266029
3728,"100 W 18TH ST",34.032555,-118.264562
3729,"100 W 18TH ST",34.032485,-118.264442
3730,"100 E 18TH ST",34.031961,-118.263398
3731,"100 E 18TH ST",34.031793,-118.263081
3732,"100 E 18TH ST",34.031727,-118.262959
3733,"300 E WASHINGTON BLVD",34.029906,-118.262456
3734,"200 E WASHINGTON BLVD",34.030156,-118.262994
3735,"200 E WASHINGTON BLVD",34.030061,-118.262788
3736,"200 E WASHINGTON BLVD",34.030121,-118.262922
3737,"601 W 18TH ST",34.035842,-118.272114
3738,"601 W 18TH ST",34.035784,-118.271985
3739,"601 W 18TH ST",34.03595,-118.272354
3740,"600 W 18TH ST",34.035864,-118.27252
3741,"600 W 18TH ST",34.035713,-118.272196
3742,"600 W 18TH ST",34.035487,-118.271689
3743,"600 W 18TH ST",34.035575,-118.271887
3744,"600 W 18TH ST",34.035638,-118.272021
3745,"1801 S FIGUEROA ST",34.035174,-118.271663
3746,"1801 S FIGUEROA ST",34.034998,-118.271774
3747,"1800 S FIGUEROA ST",34.035022,-118.271495
3748,"1700 S FIGUEROA ST",34.036303,-118.270679
3749,"1700 S FIGUEROA ST",34.036194,-118.270747
3750,"1700 S FIGUEROA ST",34.036081,-118.270819
3751,"1700 S FIGUEROA ST",34.036015,-118.27086
3752,"1800 S FIGUEROA ST",34.035153,-118.271413
3753,"400 W 18TH ST",34.035105,-118.269547
3754,"401 W 18TH ST",34.035194,-118.269432
3755,"401 W 18TH ST",34.035057,-118.269125
3756,"401 W 18TH ST",34.034998,-118.268994
3757,"401 W 18TH ST",34.034938,-118.26886
3758,"401 W 18TH ST",34.035218,-118.269487
3759,"400 W 18TH ST",34.034939,-118.269175
3760,"400 W 18TH ST",34.034885,-118.269046
3761,"1801 S HOPE ST",34.03456,-118.269024
3762,"1801 S HOPE ST",34.034202,-118.269257
3763,"1801 S HOPE ST",34.033802,-118.269517
3764,"1801 S HOPE ST",34.033663,-118.269607
3765,"1801 S HOPE ST",34.033619,-118.269635
3766,"1800 S HOPE ST",34.033573,-118.269439
3767,"1800 S HOPE ST",34.033522,-118.269472
3768,"1800 S HOPE ST",34.033772,-118.269309
3769,"1800 S HOPE ST",34.033724,-118.269341
3770,"1800 S HOPE ST",34.034572,-118.268786
3771,"1800 S HOPE ST",34.034549,-118.268801
3772,"1800 S HOPE ST",34.034352,-118.268931
3773,"1800 S HOPE ST",34.034378,-118.268912
3774,"1800 S HOPE ST",34.034278,-118.268977
3775,"1800 S HOPE ST",34.034229,-118.269011
3776,"1800 S HOPE ST",34.034179,-118.269043
3777,"1800 S HOPE ST",34.034124,-118.269078
3778,"1800 S HOPE ST",34.034077,-118.269108
3779,"1800 S HOPE ST",34.034029,-118.269139
3780,"501 W 20TH ST",34.032878,-118.272584
3781,"501 W 20TH ST",34.032796,-118.272404
3782,"500 W 20TH ST",34.032803,-118.272724
3783,"500 W 20TH ST",34.032743,-118.27259
3784,"500 W 20TH ST",34.032625,-118.272327
3785,"500 W 20TH ST",34.032483,-118.272012
3786,"501 W 21ST ST",34.031958,-118.272593
3787,"501 W 21ST ST",34.031864,-118.272383
3788,"501 W 21ST ST",34.032192,-118.273108
3789,"501 W 21ST ST",34.032072,-118.272841
3790,"501 W 21ST ST",34.032168,-118.273056
3791,"501 W 23RD ST",34.030396,-118.27338
3792,"501 W 23RD ST",34.030548,-118.273719
3793,"501 W 23RD ST",34.030644,-118.273932
3794,"501 W 23RD ST",34.030607,-118.27385
3795,"501 W 23RD ST",34.03037,-118.273324
3796,"500 W 23RD ST",34.0305,-118.273916
3797,"500 W 23RD ST",34.030524,-118.273969
3798,"301 W 23RD ST",34.029974,-118.272443
3799,"100 W 23RD ST",34.028235,-118.26859
3800,"100 W 23RD ST",34.028128,-118.26835
3801,"101 W 23RD ST",34.028352,-118.268542
3802,"101 W 23RD ST",34.028246,-118.268304
3803,"100 W 22ND ST",34.029106,-118.268363
3804,"100 W 22ND ST",34.028968,-118.268049
3805,"100 W 22ND ST",34.028859,-118.267813
3806,"101 W 22ND ST",34.028946,-118.267696
3807,"101 W 22ND ST",34.029198,-118.268251
3808,"2301 S HILL ST",34.027891,-118.26958
3809,"2301 S HILL ST",34.027935,-118.26955
3810,"2301 S HILL ST",34.028218,-118.269366
3811,"2300 S HILL ST",34.027874,-118.269344
3812,"2300 S HILL ST",34.028109,-118.269187
3813,"2300 S HILL ST",34.028322,-118.269049
3814,"2200 S HILL ST",34.028695,-118.268802
3815,"2200 S HILL ST",34.028805,-118.268729
3816,"2200 S HILL ST",34.028912,-118.268658
3817,"2200 S HILL ST",34.029017,-118.268588
3818,"2201 S HILL ST",34.029153,-118.26875
3819,"2100 S HILL ST",34.029553,-118.268234
3820,"2100 S HILL ST",34.029664,-118.268161
3821,"2101 S HILL ST",34.029502,-118.268515
3822,"2101 S HILL ST",34.029617,-118.268441
3823,"2101 S HILL ST",34.029726,-118.268368
3824,"2200 S OLIVE ST",34.029192,-118.268921
3825,"2201 S OLIVE ST",34.029182,-118.269118
3826,"2201 S OLIVE ST",34.029064,-118.269135
3827,"2101 S OLIVE ST",34.029768,-118.269059
3828,"2100 S OLIVE ST",34.02985,-118.268852
3829,"2300 S GRAND AVE",34.028735,-118.270725
3830,"2300 S GRAND AVE",34.028574,-118.270825
3831,"2300 S GRAND AVE",34.028515,-118.270864
3832,"2200 S GRAND AVE",34.029533,-118.270214
3833,"2200 S GRAND AVE",34.029688,-118.270115
3834,"2200 S GRAND AVE",34.029644,-118.270145
3835,"2100 S GRAND AVE",34.030097,-118.269852
3836,"2101 S GRAND AVE",34.030453,-118.269849
3837,"2101 S GRAND AVE",34.030173,-118.270029
3838,"2101 S GRAND AVE",34.030334,-118.269925
3839,"2201 S GRAND AVE",34.029619,-118.27038
3840,"2201 S GRAND AVE",34.029733,-118.270306
3841,"201 W 21ST ST",34.030518,-118.269386
3842,"201 W 21ST ST",34.030399,-118.269124
3843,"100 W 21ST ST",34.029545,-118.267525
3844,"101 W 21ST ST",34.029839,-118.267876
3845,"101 W 21ST ST",34.02978,-118.267746
3846,"101 W 21ST ST",34.029721,-118.267612
3847,"101 W 21ST ST",34.029662,-118.26748
3848,"101 W 21ST ST",34.029601,-118.267344
3849,"100 W 21ST ST",34.029244,-118.266859
3850,"100 W 21ST ST",34.029049,-118.266428
3851,"101 W 21ST ST",34.029171,-118.266392
3852,"101 W 21ST ST",34.029113,-118.266261
3853,"101 W 21ST ST",34.029352,-118.266795
3854,"101 W 21ST ST",34.029291,-118.266656
3855,"2101 S BROADWAY",34.029051,-118.267461
3856,"2100 S BROADWAY",34.028922,-118.267307
3857,"2100 S BROADWAY",34.028968,-118.267276
3858,"2000 S BROADWAY",34.029581,-118.266877
3859,"2000 S BROADWAY",34.029691,-118.266803
3860,"2000 S BROADWAY",34.029798,-118.266731
3861,"2000 S BROADWAY",34.029908,-118.266659
3862,"2000 S BROADWAY",34.03002,-118.266585
3863,"2000 S BROADWAY",34.030134,-118.266512
3864,"2000 S BROADWAY",34.030243,-118.266437
3865,"2000 S BROADWAY",34.030354,-118.266364
3866,"2001 S BROADWAY",34.030983,-118.266187
3867,"2001 S BROADWAY",34.030408,-118.26657
3868,"2001 S BROADWAY",34.030241,-118.26668
3869,"2001 S BROADWAY",34.030181,-118.26672
3870,"2001 S BROADWAY",34.030016,-118.266831
3871,"2001 S BROADWAY",34.029918,-118.266894
3872,"2001 S BROADWAY",34.029813,-118.266963
3873,"1901 S LOS ANGELES ST",34.030141,-118.263932
3874,"1901 S LOS ANGELES ST",34.030361,-118.263789
3875,"1901 S LOS ANGELES ST",34.030313,-118.263818
3876,"1901 S LOS ANGELES ST",34.030206,-118.263889
3877,"1901 S LOS ANGELES ST",34.029672,-118.264228
3878,"1901 S LOS ANGELES ST",34.02978,-118.264162
3879,"1901 S LOS ANGELES ST",34.029847,-118.26412
3880,"2001 S LOS ANGELES ST",34.029163,-118.264555
3881,"2001 S LOS ANGELES ST",34.028682,-118.264862
3882,"2001 S LOS ANGELES ST",34.028788,-118.264794
3883,"2001 S LOS ANGELES ST",34.028901,-118.264723
3884,"2000 S HILL ST",34.030157,-118.267838
3885,"2000 S HILL ST",34.030092,-118.267879
3886,"2000 S HILL ST",34.030474,-118.26763
3887,"2000 S HILL ST",34.030537,-118.267587
3888,"2000 S HILL ST",34.030649,-118.267515
3889,"2000 S HILL ST",34.030758,-118.26744
3890,"2000 S HILL ST",34.031263,-118.267106
3891,"2000 S HILL ST",34.03137,-118.267036
3892,"2000 S HILL ST",34.031476,-118.266967
3893,"2000 S HILL ST",34.031583,-118.266893
3894,"2001 S OLIVE ST",34.030737,-118.268726
3895,"1901 S OLIVE ST",34.031041,-118.268527
3896,"1901 S OLIVE ST",34.031107,-118.268483
3897,"1901 S OLIVE ST",34.031153,-118.268454
3898,"1901 S OLIVE ST",34.031381,-118.268302
3899,"1901 S OLIVE ST",34.031635,-118.268135
3900,"1901 S OLIVE ST",34.031858,-118.267985
3901,"1901 S OLIVE ST",34.031968,-118.267914
3902,"1901 S OLIVE ST",34.032077,-118.267844
3903,"2000 S GRAND AVE",34.030862,-118.269367
3904,"2000 S GRAND AVE",34.030975,-118.269294
3905,"2000 S GRAND AVE",34.03104,-118.269256
3906,"2000 S GRAND AVE",34.031531,-118.268938
3907,"2000 S GRAND AVE",34.031484,-118.268969
3908,"1901 S GRAND AVE",34.031869,-118.268946
3909,"1901 S GRAND AVE",34.031805,-118.268987
3910,"2001 S GRAND AVE",34.031558,-118.269143
3911,"2001 S GRAND AVE",34.031159,-118.269399
3912,"2001 S GRAND AVE",34.031051,-118.269468
3913,"2001 S GRAND AVE",34.030944,-118.269537
3914,"1801 S OLIVE ST",34.032696,-118.267406
3915,"1801 S OLIVE ST",34.032805,-118.267327
3916,"1801 S OLIVE ST",34.032633,-118.267452
3917,"1801 S OLIVE ST",34.033181,-118.267057
3918,"1801 S OLIVE ST",34.033477,-118.266842
3919,"1800 S OLIVE ST",34.033145,-118.266854
3920,"1800 S OLIVE ST",34.033039,-118.266932
3921,"1800 S OLIVE ST",34.03257,-118.267268
3922,"1800 S OLIVE ST",34.032633,-118.267224
3923,"1801 S HILL ST",34.033168,-118.265916
3924,"1801 S HILL ST",34.03277,-118.266237
3925,"1800 S HILL ST",34.032607,-118.266131
3926,"1800 S HILL ST",34.032875,-118.265914
3927,"1800 S HILL ST",34.03298,-118.265829
3928,"1800 S BROADWAY",34.032485,-118.264809
3929,"1800 S BROADWAY",34.03238,-118.264894
3930,"1801 S BROADWAY",34.032234,-118.265251
3931,"1801 S MAIN ST",34.032033,-118.263992
3932,"1800 S MAIN ST",34.031978,-118.263753
3933,"1800 S MAIN ST",34.031732,-118.263952
3934,"1800 S MAIN ST",34.031693,-118.263984
3935,"1800 S MAIN ST",34.031506,-118.264132
3936,"1801 S MAIN ST",34.031495,-118.264424
3937,"1801 S MAIN ST",34.031603,-118.264338
3938,"1801 S MAIN ST",34.031709,-118.264253
3939,"1500 S FIGUEROA ST",34.037708,-118.269783
3940,"1500 S FIGUEROA ST",34.037776,-118.269739
3941,"1400 S FIGUEROA ST",34.03898,-118.268968
3942,"1300 S FIGUEROA ST",34.039323,-118.26875
3943,"1300 S FIGUEROA ST",34.039579,-118.268563
3944,"1601 S OLIVE ST",34.034698,-118.265917
3945,"1601 S OLIVE ST",34.034805,-118.265827
3946,"1501 S OLIVE ST",34.035473,-118.265282
3947,"1501 S OLIVE ST",34.035666,-118.265128
3948,"1501 S OLIVE ST",34.035776,-118.265042
3949,"1500 S OLIVE ST",34.035351,-118.265145
3950,"1500 S OLIVE ST",34.0355,-118.265025
3951,"1500 S OLIVE ST",34.035603,-118.264941
3952,"1400 S OLIVE ST",34.036047,-118.264584
3953,"1400 S OLIVE ST",34.036155,-118.264496
3954,"1401 S OLIVE ST",34.036081,-118.264795
3955,"1401 S OLIVE ST",34.036255,-118.264656
3956,"1401 S OLIVE ST",34.036361,-118.264569
3957,"1401 S OLIVE ST",34.036465,-118.264486
3958,"101 W 17TH ST",34.03389,-118.264824
3959,"1501 S HILL ST",34.035184,-118.264279
3960,"1501 S HILL ST",34.035294,-118.26419
3961,"1500 S HILL ST",34.035123,-118.264093
3962,"1401 S HILL ST",34.035959,-118.263653
3963,"1401 S HILL ST",34.035913,-118.26369
3964,"1400 S HILL ST",34.035732,-118.263597
3965,"1400 S HILL ST",34.035576,-118.263726
3966,"1300 S HILL ST",34.036291,-118.263146
3967,"1300 S HILL ST",34.036521,-118.26296
3968,"1301 S HILL ST",34.036699,-118.263054
3969,"1301 S HILL ST",34.036653,-118.263092
